round,colony,treatment,dose,pristine/g,replicate,count,start_date,start_time,start_weight,end_date,end_time,end_weight,whole_dif,pristine_consumed,difference,percent_consumed,dose_consumed,id,pid,bees_alive,minmax
2,3.11R2,3,1500,0.0000015,11,22,10/1/2022,11:45,0.97664,10/3/2022,9:40,0.83546,0.14118,2.12E-07,0.2455,0.144556848,216.835272,760,R2.3.11-22,5,0.155362017
2,1.9R2,1,0,0,9,3,8/18/2022,13:00,0.81498,8/20/2022,16:15,0.67805,0.13693,0,0.24551,0.168016393,0,1008,R2.1.9-3,5,0.155368416
2,3.12R2,3,1500,0.0000015,12,15,9/19/2022,10:45,1.02113,9/21/2022,12:00,0.86292,0.15821,2.37E-07,0.24615,0.154936198,232.4042972,726,R2.3.12-15,5,0.155777962
2,4.5R2,4,15000,0.000015,5,28,10/7/2022,10:00,1.25564,10/8/2022,15:00,1.11961,0.13603,2.04E-06,0.24645,0.108335192,1625.027874,309,R2.4.5-28,2,0.155969937
2,5.7R2,5,150000,0.00015,7,6,8/24/2022,12:00,1.14214,8/26/2022,11:00,0.98954,0.1526,0.00002289,0.24688,0.13360884,20041.32593,27,R2.5.7-6,5,0.156245101
2,5.7R2,5,150000,0.00015,7,5,8/22/2022,10:30,1.16098,8/24/2022,13:00,1.00779,0.15319,2.30E-05,0.24747,0.131948871,19792.33062,26,R2.5.7-5,5,0.156622651
2,2.4R2,2,150,0.00000015,4,6,8/22/2022,10:30,1.36519,8/24/2022,13:00,1.23891,0.12628,1.89E-08,0.24748,0.092499945,13.87499176,827,R2.2.4-6,5,0.15662905
2,4.5R2,4,15000,0.000015,5,7,8/26/2022,10:30,1.18022,8/28/2022,13:40,1.03898,0.14124,2.12E-06,0.2477,0.119672603,1795.089051,288,R2.4.5-7,2,0.156769832
2,4.1R2,4,15000,0.000015,1,5,8/18/2022,13:00,1.22184,8/20/2022,16:15,1.08132,0.14052,2.11E-06,0.24779,0.115006875,1725.103123,417,R2.4.1-5,5,0.156827424
2,2.2R2,2,150,0.00000015,2,7,8/26/2022,10:30,1.31589,8/28/2022,13:40,1.18929,0.1266,1.90E-08,0.2478,0.09620865,14.43129745,885,R2.2.2-7,5,0.156833823
2,3.7R2,3,1500,0.0000015,7,8,8/28/2022,1:00,1.3531,8/30/2022,12:00,1.21968,0.13342,2.00E-07,0.24904,0.098603207,147.9048112,531,R2.3.7-8,5,0.157627319
2,3.1R2,3,1500,0.0000015,1,5,8/18/2022,13:00,1.46624,8/20/2022,16:15,1.32065,0.14559,2.18E-07,0.24964,0.099294795,148.9421923,671,R2.3.1-5,5,0.158011269
2,2.11R2,2,150,0.00000015,11,20,9/27/2022,10:30,0.92143,9/29/2022,10:30,0.77055,0.15088,2.26E-08,0.24986,0.163745483,24.56182238,1005,R2.2.11-20,5,0.15815205
2,2.7R2,2,150,0.00000015,7,5,8/20/2022,14:50,1.52618,8/22/2022,11:00,1.38095,0.14523,2.18E-08,0.25015,0.095159156,14.27387333,786,R2.2.7-5,5,0.158337626
2,4.1R2,4,15000,0.000015,1,2,8/12/2022,13:20,1.13915,8/14/2022,15:00,0.99614,0.14301,2.15E-06,0.25028,0.125540974,1883.114603,414,R2.4.1-2,5,0.158420815
2,1.2R2,1,0,0,2,29,10/9/2022,17:30,1.08896,10/11/2022,10:00,0.93684,0.15212,0,0.25047,0.139692918,0,1160,R2.1.2-29,5,0.158542399
2,2.12R2,2,150,0.00000015,12,17,9/23/2022,10:30,1.12319,9/25/2022,12:00,0.9853,0.13789,2.07E-08,0.25062,0.122766406,18.41496096,981,R2.2.12-17,5,0.158638387
2,5.2R2,5,150000,0.00015,2,8,8/28/2022,1:00,0.83699,8/30/2022,12:00,0.67414,0.16285,2.44E-05,0.25063,0.194566243,29184.9365,122,R2.5.2-8,5,0.158644786
2,1.7R2,1,0,0,7,3,8/16/2022,14:00,0.9679,8/18/2022,14:00,0.82568,0.14222,0,0.2508,0.146936667,0,1035,R2.1.7-3,5,0.158753572
2,3.7R2,3,1500,0.0000015,7,2,8/16/2022,14:00,1.26281,8/18/2022,14:00,1.11481,0.148,0.000000222,0.25205,0.117198945,175.7984178,525,R2.3.7-2,5,0.159553467
2,3.12R2,3,1500,0.0000015,12,22,10/3/2022,9:30,1.03973,10/5/2022,10:30,0.89185,0.14788,2.22E-07,0.2522,0.142229233,213.3438489,733,R2.3.12-22,5,0.159649454
2,2.2R2,2,150,0.00000015,2,3,8/18/2022,13:00,0.95832,8/20/2022,16:15,0.82309,0.13523,2.03E-08,0.25277,0.141111529,21.16672928,881,R2.2.2-3,5,0.160014206
2,3.9R2,3,1500,0.0000015,9,6,8/28/2022,1:00,1.13893,8/30/2022,12:00,1.00178,0.13715,2.06E-07,0.25277,0.120420043,180.6300651,509,R2.3.9-6,5,0.160014206
2,1.3R2,1,0,0,3,9,8/28/2022,1:00,1.08547,8/30/2022,12:00,0.89777,0.1877,0,0.25324,0.172920486,0,1098,R2.1.3-9,5,0.160314967
2,3.1R2,3,1500,0.0000015,1,9,8/26/2022,10:30,1.11994,8/28/2022,13:40,0.97527,0.14467,2.17E-07,0.25339,0.129176563,193.7648445,675,R2.3.1-9,5,0.160410954
2,2.12R2,2,150,0.00000015,12,3,8/26/2022,10:30,1.36051,8/28/2022,13:40,1.22754,0.13297,1.99E-08,0.25417,0.097735408,14.66031121,967,R2.2.12-3,5,0.160910089
2,5.2R2,5,150000,0.00015,2,10,9/1/2022,10:30,1.2652,9/3/2022,12:20,1.09869,0.16651,2.50E-05,0.25429,0.131607651,19741.14764,124,R2.5.2-10,5,0.160986879
2,3.11R2,3,1500,0.0000015,11,2,8/22/2022,10:30,1.55197,8/24/2022,13:00,1.39918,0.15279,2.29E-07,0.25438,0.098449068,147.6736019,740,R2.3.11-2,5,0.161044471
2,4.12R2,4,15000,0.000015,12,19,9/27/2022,10:30,1.0986,9/29/2022,10:30,0.9331,0.1655,2.48E-06,0.25539,0.150646277,2259.694156,481,R2.4.12-19,4,0.161690786
2,2.7R2,2,150,0.00000015,7,3,8/16/2022,14:00,1.04331,8/18/2022,14:00,0.89246,0.15085,2.26E-08,0.25577,0.144587898,21.68818472,784,R2.2.7-3,5,0.161933954
2,3.7R2,3,1500,0.0000015,7,3,8/18/2022,13:00,0.87207,8/20/2022,16:15,0.72035,0.15172,2.28E-07,0.25577,0.17397686,260.9652895,526,R2.3.7-3,5,0.161933954
2,5.7R2,5,150000,0.00015,7,4,8/20/2022,14:50,1.11064,8/22/2022,11:00,0.93162,0.17902,0.000026853,0.2558,0.161186343,24177.95145,25,R2.5.7-4,5,0.161953152
2,1.9R2,1,0,0,9,11,9/3/2022,12:20,1.0339,9/5/2022,12:40,0.90825,0.12565,0,0.25628,0.121530129,0,1016,R2.1.9-11,5,0.162260311
2,3.2R2,3,1500,0.0000015,2,6,8/24/2022,12:00,0.99521,8/26/2022,11:00,0.84018,0.15503,2.33E-07,0.25662,0.155776168,233.6642518,633,R2.3.2-6,5,0.162477883
2,1.9R2,1,0,0,9,14,9/9/2022,11:30,1.11644,9/11/2022,12:00,0.97408,0.14236,0,0.25683,0.12751245,0,1019,R2.1.9-14,5,0.162612265
2,2.12R2,2,150,0.00000015,12,20,9/29/2022,10:00,1.45518,10/1/2022,12:00,1.2972,0.15798,2.37E-08,0.25696,0.108563889,16.28458335,984,R2.2.12-20,5,0.162695454
2,2.3R2,2,150,0.00000015,3,18,9/19/2022,10:45,1.33318,9/21/2022,12:00,1.18856,0.14462,2.17E-08,0.25735,0.108477475,16.27162124,856,R2.2.3-18,5,0.162945022
2,4.7R2,4,15000,0.000015,7,5,8/22/2022,10:30,1.05889,8/24/2022,13:00,0.90766,0.15123,2.27E-06,0.25769,0.142819367,2142.290512,268,R2.4.7-5,5,0.163162593
2,1.5R2,1,0,0,5,4,8/18/2022,13:00,1.15369,8/20/2022,16:15,1.00442,0.14927,0,0.25785,0.129384843,0,1055,R2.1.5-4,5,0.16326498
2,2.12R2,2,150,0.00000015,12,18,9/25/2022,12:00,1.43969,9/27/2022,11:30,1.27995,0.15974,2.40E-08,0.25872,0.110954442,16.64316624,982,R2.2.12-18,5,0.163821707
2,2.3R2,2,150,0.00000015,3,12,9/7/2022,10:30,1.35942,9/9/2022,12:00,1.20433,0.15509,2.33E-08,0.25896,0.114085419,17.11281282,850,R2.2.3-12,5,0.163975286
2,2.3R2,2,150,0.00000015,3,20,9/23/2022,10:30,1.32324,9/25/2022,11:30,1.17697,0.14627,2.19E-08,0.259,0.110539282,16.58089236,858,R2.2.3-20,5,0.164000883
2,1.9R2,1,0,0,9,2,8/16/2022,14:00,0.90989,8/18/2022,14:00,0.75899,0.1509,0,0.25948,0.165844223,0,1007,R2.1.9-2,5,0.164308043
2,1.3R2,1,0,0,3,10,8/30/2022,11:30,1.16741,9/1/2022,10:30,0.97308,0.19433,0,0.25987,0.166462511,0,1099,R2.1.3-10,5,0.16455761
2,4.5R2,4,15000,0.000015,5,27,10/5/2022,10:00,1.3742,10/7/2022,10:00,1.22451,0.14969,2.25E-06,0.26011,0.108928831,1633.93247,308,R2.4.5-27,2,0.16471119
2,2.11R2,2,150,0.00000015,11,18,9/23/2022,10:30,1.38715,9/25/2022,12:00,1.23969,0.14746,2.21E-08,0.26019,0.106304293,15.94564395,1003,R2.2.11-18,5,0.164762383
2,1.1R2,1,0,0,1,4,8/18/2022,13:00,1.13023,8/20/2022,16:15,0.97837,0.15186,0,0.26044,0.134362033,0,1182,R2.1.1-4,5,0.164922362
2,4.5R2,4,15000,0.000015,5,18,9/17/2022,11:00,1.13552,9/19/2022,12:00,0.98206,0.15346,2.30E-06,0.26057,0.135145132,2027.176976,299,R2.4.5-18,2,0.165005551
2,4.5R2,4,15000,0.000015,5,20,9/21/2022,10:30,0.90382,9/23/2022,10:00,0.74963,0.15419,2.31E-06,0.2613,0.170598128,2558.971919,301,R2.4.5-20,2,0.16547269
2,5.3R2,5,150000,0.00015,3,3,8/14/2022,14:40,1.17705,8/16/2022,15:30,1.00098,0.17607,2.64E-05,0.26131,0.149585829,22437.87435,82,R2.5.3-3,5,0.165479089
2,5.4R2,5,150000,0.00015,4,3,8/16/2022,14:00,1.10742,8/18/2022,14:00,0.93127,0.17615,2.64E-05,0.26139,0.159063409,23859.5113,62,R2.5.4-3,5,0.165530282
2,3.7R2,3,1500,0.0000015,7,7,8/26/2022,10:30,1.11402,8/28/2022,13:40,0.96107,0.15295,2.29E-07,0.26167,0.13729556,205.9433403,530,R2.3.7-7,5,0.165709459
2,1.1R2,1,0,0,1,8,8/26/2022,10:30,1.13837,8/28/2022,13:40,0.95863,0.17974,0,0.26176,0.157892425,0,1186,R2.1.1-8,5,0.165767051
2,2.12R2,2,150,0.00000015,12,19,9/27/2022,10:30,1.36653,9/29/2022,10:30,1.20353,0.163,2.45E-08,0.26198,0.119280221,17.89203311,983,R2.2.12-19,5,0.165907833
2,3.12R2,3,1500,0.0000015,12,26,10/11/2022,10:00,1.7168,10/13/2022,9:00,1.56606,0.15074,2.26E-07,0.26203,0.087802889,131.7043336,737,R2.3.12-26,5,0.165939829
2,4.12R2,4,15000,0.000015,12,3,8/26/2022,10:30,1.3191,8/28/2022,13:40,1.15523,0.16387,2.46E-06,0.26327,0.124228641,1863.429611,465,R2.4.12-3,5,0.166733325
2,2.11R2,2,150,0.00000015,11,3,8/24/2022,12:00,1.5028,8/26/2022,11:00,1.36063,0.14217,2.13E-08,0.26337,0.094603407,14.19051105,988,R2.2.11-3,5,0.166797316
2,4.4R2,4,15000,0.000015,4,5,8/18/2022,13:00,1.02622,8/20/2022,16:15,0.8529,0.17332,2.60E-06,0.26342,0.168891661,2533.37491,313,R2.4.4-5,5,0.166829312
2,3.12R2,3,1500,0.0000015,12,5,8/30/2022,11:30,1.25308,9/1/2022,10:30,1.08171,0.17137,2.57E-07,0.26343,0.136759026,205.1385386,716,R2.3.12-5,5,0.166835711
2,5.5R2,5,150000,0.00015,5,2,8/12/2022,13:20,1.2102,8/14/2022,15:00,1.02337,0.18683,2.80E-05,0.26361,0.154379441,23156.91621,41,R2.5.5-2,5,0.166950896
2,5.4R2,5,150000,0.00015,4,5,8/18/2022,13:00,1.18441,8/20/2022,16:15,1.00558,0.17883,2.68E-05,0.26407,0.150986567,22647.98507,63,R2.5.4-5,5,0.167245257
2,4.5R2,4,15000,0.000015,5,22,9/25/2022,12:00,1.14489,9/27/2022,11:30,0.97368,0.17121,2.57E-06,0.26446,0.149542751,2243.141262,303,R2.4.5-22,2,0.167494825
2,3.1R2,3,1500,0.0000015,1,10,8/28/2022,1:00,1.20226,8/30/2022,12:00,1.05274,0.14952,2.24E-07,0.26514,0.124365778,186.5486667,676,R2.3.1-10,5,0.167929968
2,2.9R2,2,150,0.00000015,9,7,8/28/2022,1:00,1.26117,8/30/2022,12:00,1.11514,0.14603,2.19E-08,0.26518,0.115789307,17.36839601,767,R2.2.9-7,5,0.167955564
2,3.3R2,3,1500,0.0000015,3,5,8/20/2022,14:50,1.38399,8/22/2022,11:00,1.2195,0.16449,2.47E-07,0.2655,0.118852015,178.2780222,591,R2.3.3-5,5,0.168160337
2,3.2R2,3,1500,0.0000015,2,8,8/28/2022,1:00,1.07657,8/30/2022,12:00,0.90279,0.17378,2.61E-07,0.26584,0.161420066,242.1300984,635,R2.3.2-8,5,0.168377909
2,3.12R2,3,1500,0.0000015,12,25,10/9/2022,17:30,1.53068,10/11/2022,10:00,1.37545,0.15523,2.33E-07,0.26652,0.101412444,152.1186662,736,R2.3.12-25,5,0.168813052
2,2.3R2,2,150,0.00000015,3,13,9/9/2022,11:30,1.12099,9/11/2022,12:00,0.95931,0.16168,2.43E-08,0.26681,0.144229654,21.63444812,851,R2.2.3-13,5,0.168998627
2,4.12R2,4,15000,0.000015,12,17,9/23/2022,10:30,1.13043,9/25/2022,12:00,0.94096,0.18947,2.84E-06,0.26699,0.167608786,2514.131791,479,R2.4.12-17,4,0.169113812
2,1.3R2,1,0,0,3,11,9/1/2022,10:30,1.03556,9/3/2022,12:20,0.83406,0.2015,0,0.26704,0.19458071,0,1100,R2.1.3-11,5,0.169145808
2,1.9R2,1,0,0,9,16,9/13/2022,12:30,1.16542,9/15/2022,11:00,1.01202,0.1534,0,0.26787,0.131626366,0,1021,R2.1.9-16,5,0.169676938
2,3.11R2,3,1500,0.0000015,11,8,9/3/2022,12:20,1.15381,9/5/2022,12:40,1.01151,0.1423,2.13E-07,0.26788,0.123330531,184.9957965,746,R2.3.11-8,5,0.169683338
2,2.12R2,2,150,0.00000015,12,15,9/19/2022,10:45,1.34224,9/21/2022,12:00,1.1868,0.15544,2.33E-08,0.26817,0.115806413,17.37096197,979,R2.2.12-15,5,0.169868913
2,4.2R2,4,15000,0.000015,2,2,8/16/2022,14:00,1.21728,8/18/2022,14:00,1.03914,0.17814,2.67E-06,0.26824,0.146342666,2195.139984,370,R2.4.2-2,5,0.169913707
2,2.4R2,2,150,0.00000015,4,14,9/7/2022,10:30,1.15579,9/9/2022,12:00,0.99124,0.16455,2.47E-08,0.26842,0.142370154,21.35552306,835,R2.2.4-14,3,0.170028892
2,2.7R2,2,150,0.00000015,7,6,8/22/2022,10:30,1.37374,8/24/2022,13:00,1.23237,0.14137,2.12E-08,0.26884,0.102908847,15.43632711,787,R2.2.7-6,5,0.170297657
2,3.12R2,3,1500,0.0000015,12,8,9/5/2022,12:40,1.13364,9/7/2022,10:30,0.99025,0.14339,2.15E-07,0.26897,0.126486363,189.7295438,719,R2.3.12-8,5,0.170380846
2,5.11R2,5,150000,0.00015,11,14,9/17/2022,11:00,1.2411,9/19/2022,12:00,1.04696,0.19414,0.000029121,0.26961,0.156425751,23463.8627,238,R2.5.11-14,5,0.170790392
2,1.5R2,1,0,0,5,6,8/22/2022,10:30,1.07217,8/24/2022,13:00,0.88278,0.18939,0,0.27141,0.176641764,0,1057,R2.1.5-6,5,0.171942241
2,2.11R2,2,150,0.00000015,11,2,8/22/2022,10:30,1.48441,8/24/2022,13:00,1.33297,0.15144,2.27E-08,0.27264,0.102020331,15.3030497,987,R2.2.11-2,5,0.172729338
2,5.11R2,5,150000,0.00015,11,7,9/3/2022,12:20,1.0374,9/5/2022,12:40,0.87566,0.16174,0.000024261,0.2728,0.155909003,23386.35049,231,R2.5.11-7,5,0.172831724
2,2.4R2,2,150,0.00000015,4,17,9/13/2022,12:30,1.5875,9/15/2022,11:00,1.41941,0.16809,2.52E-08,0.27322,0.105883465,15.88251969,838,R2.2.4-17,2,0.173100489
2,2.11R2,2,150,0.00000015,11,19,9/25/2022,12:00,1.5122,9/27/2022,11:30,1.33693,0.17527,2.63E-08,0.27425,0.115903981,17.38559714,1004,R2.2.11-19,5,0.173759603
2,1.2R2,1,0,0,2,23,9/27/2022,10:30,1.23525,9/29/2022,10:30,1.03208,0.20317,0,0.27436,0.164476827,0,1155,R2.1.2-23,5,0.173829994
2,4.5R2,4,15000,0.000015,5,23,9/27/2022,10:30,1.34788,9/29/2022,10:30,1.16655,0.18133,2.72E-06,0.27458,0.13452978,2017.946701,304,R2.4.5-23,2,0.173970775
2,1.3R2,1,0,0,3,3,8/16/2022,14:00,1.34718,8/18/2022,14:00,1.1635,0.18368,0,0.27488,0.136344067,0,1092,R2.1.3-3,5,0.17416275
2,4.12R2,4,15000,0.000015,12,20,9/29/2022,10:00,1.11658,10/1/2022,12:00,0.93156,0.18502,2.78E-06,0.27491,0.165702413,2485.536191,482,R2.4.12-20,4,0.174181947
2,1.3R2,1,0,0,3,7,8/24/2022,12:00,1.22805,8/26/2022,11:00,1.06442,0.16363,0,0.27495,0.13324376,0,1096,R2.1.3-7,5,0.174207544
2,3.12R2,3,1500,0.0000015,12,7,9/3/2022,12:20,1.48818,9/5/2022,12:40,1.33873,0.14945,2.24E-07,0.27503,0.10042468,150.6370197,718,R2.3.12-7,5,0.174258737
2,4.5R2,4,15000,0.000015,5,21,9/23/2022,10:30,1.15633,9/25/2022,12:00,0.98737,0.16896,2.53E-06,0.27607,0.146117458,2191.761867,302,R2.4.5-21,2,0.17492425
2,2.9R2,2,150,0.00000015,9,2,8/18/2022,13:00,1.37358,8/20/2022,16:15,1.20242,0.17116,2.57E-08,0.27608,0.124608687,18.69130302,762,R2.2.9-2,5,0.174930649
2,2.2R2,2,150,0.00000015,2,9,8/30/2022,11:30,1.26659,9/1/2022,10:30,1.1078,0.15879,2.38E-08,0.27627,0.125368114,18.80521716,887,R2.2.2-9,5,0.175052233
2,5.9R2,5,150000,0.00015,9,9,9/1/2022,10:30,1.19488,9/3/2022,12:20,1.0199,0.17498,0.000026247,0.27633,0.146441484,21966.22255,8,R2.5.9-9,5,0.175090628
2,1.1R2,1,0,0,1,9,8/28/2022,1:00,1.08627,8/30/2022,12:00,0.90461,0.18166,0,0.27636,0.167232824,0,1187,R2.1.1-9,5,0.175109826
2,3.9R2,3,1500,0.0000015,9,8,9/1/2022,10:30,1.28245,9/3/2022,12:20,1.12144,0.16101,2.42E-07,0.27663,0.125548754,188.3231315,511,R2.3.9-8,5,0.175282603
2,5.5R2,5,150000,0.00015,5,4,8/16/2022,14:00,1.05451,8/18/2022,14:00,0.85395,0.20056,0.000030084,0.27734,0.190192601,28528.8902,43,R2.5.5-4,5,0.175736943
2,3.4R2,3,1500,0.0000015,4,5,8/18/2022,13:00,1.46602,8/20/2022,16:15,1.28947,0.17655,2.65E-07,0.27756,0.120428098,180.6421468,570,R2.3.4-5,5,0.175877725
2,1.11R2,1,0,0,11,19,9/25/2022,12:00,1.3033,9/27/2022,11:30,1.09619,0.20711,0,0.2783,0.158911993,0,1259,R2.1.11-19,5,0.176351263
2,5.3R2,5,150000,0.00015,3,2,8/12/2022,13:20,1.21379,8/14/2022,15:00,1.02057,0.19322,0.000028983,0.27846,0.159187339,23878.10082,81,R2.5.3-2,5,0.176453649
2,1.11R2,1,0,0,11,11,9/9/2022,11:30,1.26274,9/11/2022,12:00,1.07652,0.18622,0,0.27863,0.147472956,0,1251,R2.1.11-11,5,0.176562435
2,2.12R2,2,150,0.00000015,12,7,9/3/2022,12:20,0.85396,9/5/2022,12:40,0.67918,0.17478,2.62E-08,0.27865,0.204670008,30.70050119,971,R2.2.12-7,5,0.176575233
2,2.11R2,2,150,0.00000015,11,17,9/21/2022,10:30,1.1705,9/23/2022,10:00,1.00453,0.16597,2.49E-08,0.2787,0.141794105,21.26911576,1002,R2.2.11-17,5,0.176607229
2,5.9R2,5,150000,0.00015,9,18,9/19/2022,10:45,1.34793,9/21/2022,12:00,1.16438,0.18355,2.75E-05,0.27884,0.13617176,20425.76395,17,R2.5.9-18,5,0.176696817
2,4.12R2,4,15000,0.000015,12,8,9/5/2022,12:40,0.99336,9/7/2022,10:30,0.82545,0.16791,2.52E-06,0.27885,0.169032375,2535.485625,470,R2.4.12-8,4,0.176703217
2,4.7R2,4,15000,0.000015,7,3,8/18/2022,13:00,0.98985,8/20/2022,16:15,0.81825,0.1716,0.000002574,0.27887,0.1733596,2600.393999,266,R2.4.7-3,5,0.176716015
2,2.7R2,2,150,0.00000015,7,2,8/14/2022,14:40,1.21191,8/16/2022,16:30,1.03745,0.17446,2.62E-08,0.27938,0.143954584,21.59318761,783,R2.2.7-2,5,0.177042372
2,2.3R2,2,150,0.00000015,3,4,8/22/2022,10:30,1.3802,8/24/2022,13:00,1.22185,0.15835,2.38E-08,0.27955,0.114729749,17.2094624,842,R2.2.3-4,5,0.177151158
2,5.9R2,5,150000,0.00015,9,10,9/3/2022,12:20,1.18742,9/5/2022,12:40,1.04075,0.14667,2.20E-05,0.28041,0.1235199,18527.98504,9,R2.5.9-10,5,0.177701486
2,2.11R2,2,150,0.00000015,11,7,9/1/2022,10:30,1.35692,9/3/2022,12:20,1.19357,0.16335,2.45E-08,0.28083,0.120382926,18.05743891,992,R2.2.11-7,5,0.17797025
2,2.3R2,2,150,0.00000015,3,17,9/17/2022,11:00,1.60441,9/19/2022,12:00,1.43565,0.16876,2.53E-08,0.28149,0.105185084,15.77776254,855,R2.2.3-17,5,0.178392595
2,5.5R2,5,150000,0.00015,5,3,8/14/2022,14:40,1.17897,8/16/2022,15:30,0.97377,0.2052,0.00003078,0.28198,0.17405023,26107.53454,42,R2.5.5-3,5,0.178706154
2,3.11R2,3,1500,0.0000015,11,3,8/24/2022,12:00,1.10946,8/26/2022,11:00,0.92884,0.18062,2.71E-07,0.28221,0.162799921,244.199881,741,R2.3.11-3,5,0.178853334
2,4.7R2,4,15000,0.000015,7,7,8/26/2022,10:30,1.08477,8/28/2022,13:40,0.90866,0.17611,2.64E-06,0.28257,0.162347779,2435.216682,270,R2.4.7-7,5,0.179083704
2,3.2R2,3,1500,0.0000015,2,7,8/26/2022,10:30,1.37149,8/28/2022,13:40,1.19035,0.18114,2.72E-07,0.28273,0.132075334,198.1130012,634,R2.3.2-7,5,0.179186091
2,3.12R2,3,1500,0.0000015,12,9,9/7/2022,10:30,1.30062,9/9/2022,12:00,1.14297,0.15765,2.36E-07,0.28323,0.121211422,181.8171334,720,R2.3.12-9,5,0.179506049
2,5.11R2,5,150000,0.00015,11,8,9/5/2022,12:40,1.08715,9/7/2022,10:30,0.91396,0.17319,2.60E-05,0.28425,0.159306443,23895.96652,232,R2.5.11-8,5,0.180158763
2,2.3R2,2,150,0.00000015,3,6,8/26/2022,10:30,1.45806,8/28/2022,13:40,1.2946,0.16346,2.45E-08,0.28466,0.112107869,16.8161804,844,R2.2.3-6,5,0.180421129
2,5.9R2,5,150000,0.00015,9,8,8/30/2022,11:30,1.36555,9/1/2022,10:30,1.1821,0.18345,2.75E-05,0.2848,0.134341474,20151.22112,7,R2.5.9-8,5,0.180510717
2,2.11R2,2,150,0.00000015,11,15,9/17/2022,11:00,1.31534,9/19/2022,12:00,1.14304,0.1723,2.58E-08,0.28503,0.130992747,19.64891207,1000,R2.2.11-15,5,0.180657898
2,4.12R2,4,15000,0.000015,12,10,9/9/2022,11:30,1.2017,9/11/2022,12:00,1.01115,0.19055,2.86E-06,0.28503,0.15856703,2378.505451,472,R2.4.12-10,4,0.180657898
2,1.2R2,1,0,0,2,12,9/5/2022,12:40,1.2292,9/7/2022,10:30,1.04506,0.18414,0,0.28518,0.149804751,0,1144,R2.1.2-12,5,0.180753885
2,4.2R2,4,15000,0.000015,2,6,8/24/2022,12:00,1.108,8/26/2022,11:00,0.92131,0.18669,2.80E-06,0.28609,0.16849278,2527.391697,374,R2.4.2-6,5,0.181336209
2,4.1R2,4,15000,0.000015,1,3,8/14/2022,14:40,1.05662,8/16/2022,15:30,0.87777,0.17885,2.68E-06,0.28612,0.169266151,2538.992258,415,R2.4.1-3,5,0.181355406
2,1.3R2,1,0,0,3,4,8/18/2022,13:00,1.32026,8/20/2022,16:15,1.12386,0.1964,0,0.2876,0.148758578,0,1093,R2.1.3-4,5,0.182302482
2,1.4R2,1,0,0,4,20,9/17/2022,11:00,0.56262,9/19/2022,12:00,0.34971,0.21291,0,0.28798,0.378425936,0,1090,R2.1.4-20,1,0.18254565
2,1.1R2,1,0,0,1,2,8/14/2022,14:40,0.87983,8/16/2022,15:30,0.69957,0.18026,0,0.28884,0.204880488,0,1180,R2.1.1-2,5,0.183095978
2,3.1R2,3,1500,0.0000015,1,22,9/21/2022,10:30,1.04765,9/23/2022,10:00,0.86492,0.18273,2.74E-07,0.28936,0.174418938,261.6284064,688,R2.3.1-22,5,0.183428734
2,3.3R2,3,1500,0.0000015,3,6,8/22/2022,10:30,1.27536,8/24/2022,13:00,1.08675,0.18861,2.83E-07,0.2902,0.147887655,221.8314829,592,R2.3.3-6,5,0.183966264
2,2.9R2,2,150,0.00000015,9,22,9/27/2022,10:30,0.96614,9/29/2022,10:30,0.77696,0.18918,2.84E-08,0.29062,0.195810131,29.37151966,782,R2.2.9-22,5,0.184235028
2,1.4R2,1,0,0,4,4,8/16/2022,14:00,1.41029,8/18/2022,14:00,1.21017,0.20012,0,0.29132,0.141899893,0,1074,R2.1.4-4,5,0.18468297
2,2.12R2,2,150,0.00000015,12,6,9/1/2022,10:30,1.38353,9/3/2022,12:20,1.20906,0.17447,2.62E-08,0.29195,0.126104963,18.91574451,970,R2.2.12-6,5,0.185086117
2,3.12R2,3,1500,0.0000015,12,24,10/7/2022,10:00,1.68625,10/9/2022,17:30,1.49856,0.18769,2.82E-07,0.29201,0.111306153,166.9592291,735,R2.3.12-24,5,0.185124512
2,2.7R2,2,150,0.00000015,7,7,8/24/2022,12:00,1.47559,8/26/2022,11:00,1.31097,0.16462,2.47E-08,0.29209,0.111562155,16.73432322,788,R2.2.7-7,5,0.185175705
2,2.9R2,2,150,0.00000015,9,9,9/1/2022,10:30,1.02324,9/3/2022,12:20,0.85029,0.17295,2.59E-08,0.2921,0.16902193,25.35328955,769,R2.2.9-9,5,0.185182104
2,1.2R2,1,0,0,2,15,9/11/2022,12:00,1.22699,9/13/2022,12:30,1.02623,0.20076,0,0.29317,0.163619915,0,1147,R2.1.2-15,5,0.185866814
2,1.7R2,1,0,0,7,4,8/18/2022,13:00,1.2923,8/20/2022,16:15,1.10668,0.18562,0,0.2942,0.143635379,0,1036,R2.1.7-4,5,0.186525928
2,3.2R2,3,1500,0.0000015,2,14,9/11/2022,12:00,0.97664,9/13/2022,12:30,0.78914,0.1875,2.81E-07,0.29449,0.191984764,287.9771461,641,R2.3.2-14,5,0.186711503
2,2.7R2,2,150,0.00000015,7,8,8/26/2022,10:30,1.45556,8/28/2022,13:40,1.28853,0.16703,2.51E-08,0.2945,0.114753085,17.21296271,789,R2.2.7-8,5,0.186717903
2,2.3R2,2,150,0.00000015,3,8,8/30/2022,11:30,1.37096,9/1/2022,10:30,1.19356,0.1774,2.66E-08,0.29488,0.129398378,19.40975667,846,R2.2.3-8,5,0.186961071
